population,population_density,vulnerable_population,sos_count,medical_emergency_count,injured_people,food_supply_days_remaining,water_supply_days_remaining,medicine_supply_days_remaining,shelter_demand,distance_to_nearest_hospital_km,distance_to_nearest_warehouse_km,accessibility_score,accessibility_risk,rainfall_mm,flood_risk,landslide_risk,weather_severity,road_blockage,connectivity,disaster_severity,request_age_hours,priority_score,priority_level
12438,262.0165896369993,3357,10,0,0,10,11,10,588,83.55524639144723,114.88345273617372,60,40,221.27339690309182,3,5,4,4,6,3,65.53466877279305,7.470784906887353,LOW
35695,732.4449830652848,6295,47,7,16,5,5,3,5560,24.006579947181947,53.87891627376144,59,41,84.60038423191492,3,4,2,5,3,9,47.544123735114866,13.522068065864701,LOW
26644,305.78350325035376,4714,145,57,70,5,5,5,11891,116.09277972950281,151.2654817980243,43,57,114.80124220367944,6,5,3,6,10,10,49.30039754448221,32.86830033699526,LOW
4500,79.04224557709225,380,16,0,1,12,7,5,651,140.20437686471587,111.07778047144855,33,67,364.18865046851363,7,6,9,7,3,5,0.670442212087226,9.640565519532366,LOW
5552,134.96020617263434,1641,35,7,17,8,6,12,142,142.3595003893595,163.7165645456649,46,54,201.12673964941018,4,6,4,6,10,5,26.506783903741592,15.924596418101952,LOW
36006,368.17444997569453,4050,113,77,80,3,3,5,5036,58.507571199620045,158.33921870544725,39,61,107.60557249776635,6,5,0,7,9,9,65.3402208823243,42.969615278296615,MEDIUM
28574,1841.2913840196068,1952,133,24,35,8,8,8,543,24.649946666309337,50.85090597130543,46,54,239.3847032992265,7,3,5,6,6,5,49.8076629913181,23.940191874493905,LOW
38655,856.2959944147157,8341,75,11,13,13,11,9,4299,80.16794586179445,145.97075460597486,76,24,80.66857394699825,3,1,0,3,5,4,33.9563337018388,13.26142119303943,LOW
41270,4589.459583795401,8206,142,28,101,14,12,11,715,21.328338255637,162.01033751076056,97,3,29.75827430567395,1,0,2,0,2,2,7.954047664165218,12.0524315934614,LOW
32820,435.9093026788146,5047,6,1,3,12,13,12,1406,140.4281756843295,75.76037574865506,94,6,8.362541760107467,1,1,0,0,8,1,18.111641614301444,0.0,LOW
38804,420.7888496950102,6035,60,2,5,12,13,10,2240,31.61904596649617,42.79573145143216,48,52,380.6116181505025,7,5,9,4,5,2,40.17696002395085,5.47197460980194,LOW
46747,1479.1694433737407,11512,486,69,158,6,5,6,1110,41.65104969291879,10.500109560121754,34,66,289.84432965724653,6,8,6,6,10,8,64.67135822252426,66.10671372582303,HIGH
4413,50.99231101014283,436,16,2,8,12,8,12,132,63.96229639832071,95.67169408769816,46,54,319.97925931695295,5,5,8,6,1,2,7.350582856663653,6.66729505150731,LOW
17950,547.9120569755361,4578,62,25,28,12,12,13,1106,60.55884794107324,76.9622189923799,47,53,392.3670912715328,4,7,10,5,9,2,11.493514272847277,8.257386900996218,LOW
24607,268.8608933513094,5221,0,0,0,13,13,9,0,120.2261193976939,115.4328684268277,61,39,372.6514813653758,4,5,10,3,1,0,47.33286296039319,0.08423208147014272,LOW
21264,277.5023401396205,3290,4,0,1,10,14,13,545,71.16593897988955,45.72780759186929,63,37,294.76527945500635,2,5,6,4,0,1,21.531705802040246,4.688429777597222,LOW
43904,538.9232625005399,7222,745,316,475,5,2,3,19962,29.761397700483847,173.3364540566303,20,80,277.59482792772775,9,7,7,8,10,10,12.633821093080105,100.0,CRITICAL
20991,3128.025621730579,2396,66,4,16,11,13,12,734,43.745434845480744,58.97349096934084,76,24,134.73999877415065,2,2,3,3,4,2,13.258171503733795,3.010671249355923,LOW
38994,404.2211999860608,9281,70,24,39,12,13,9,654,78.82144085219069,53.0216249666535,94,6,41.60690071804085,2,0,0,0,9,1,35.72184566590505,9.977615716685616,LOW
3873,52.3139824874337,690,18,13,14,10,5,7,1111,26.38081802678956,101.33567073202762,45,55,229.4890193470304,6,7,5,4,5,7,42.23771430701438,15.20227423264147,LOW
12661,372.9159071828933,1648,115,22,35,10,10,8,1008,93.69007296867204,104.78169451141211,65,35,230.5013180354369,5,4,6,2,2,5,65.16098687144954,13.177984330480982,LOW
32496,387.8151702364646,6467,168,21,106,7,7,9,760,87.03335944991616,50.86619346916764,30,70,380.8949141662976,7,7,9,7,3,6,38.38192900935911,24.371435664179565,LOW
27622,870.1346043926301,8257,0,0,0,9,11,10,0,108.63183587542736,61.653538077924,82,18,177.02832266468374,4,2,4,0,4,0,49.92606107685198,5.797007570791683,LOW
35350,402.108414195277,5614,160,13,36,10,8,8,8385,140.96716923000832,42.24399543949654,36,64,276.32304972242736,6,6,7,7,3,5,13.419045617928466,27.070120465896583,LOW
27850,1774.434962997614,7802,25,13,18,14,11,9,1299,137.27691135966757,146.50743388140168,75,25,229.98825095868872,4,3,8,1,8,1,51.51241051408998,8.000191780113198,LOW
27972,389.31015519657655,3811,159,1,3,8,11,10,1572,142.18096461998056,156.31691593827557,79,21,70.7040916404197,4,3,1,0,2,5,46.881591608862436,12.238645474770575,LOW
29261,519.1217323523662,1863,45,3,7,12,11,12,1619,40.483761568436634,97.84241451726369,67,33,236.82572310196667,4,3,4,3,4,2,15.957017472078414,2.191619565712002,LOW
25851,1824.2474814973802,2612,249,40,96,10,8,9,1065,24.07696946270642,145.67653431015333,54,46,216.04668374512804,4,6,5,4,6,6,48.360488751461766,30.50108923525782,LOW
23632,844.605893584855,3655,61,17,19,14,11,12,1594,48.83012157198503,149.82772446811464,66,34,197.5623975637422,2,4,4,4,6,2,15.62168116920397,8.267379269988345,LOW
49549,8019.735328876826,5198,559,261,281,9,2,4,3672,134.78735005111562,36.27235025878363,54,46,205.3691734593899,5,5,7,4,5,8,42.940810921076135,82.11727929460903,CRITICAL
15805,319.08048795917347,791,17,1,2,10,14,14,78,145.9477538204058,193.57382471856198,83,17,65.5951887835482,1,2,1,2,8,2,48.322753879286175,0.0,LOW
10317,306.86908673668705,2875,120,2,6,10,9,8,2553,129.60211790521902,165.9960699483219,49,51,185.39109249226712,5,4,4,6,6,6,50.07456393513791,7.4200262909098385,LOW
11761,190.17216569333303,3069,47,3,13,6,14,12,574,20.952569563493824,48.85185762720646,78,22,242.2613087286387,2,4,6,1,10,3,65.5125613807356,7.719492201750778,LOW
917,27.589243149296927,216,3,0,1,8,9,8,34,142.37705971867,45.37135679175334,53,47,195.77967947421575,5,4,5,5,3,7,68.27037088230006,12.899856993217458,LOW
42076,1256.2881740129237,3869,64,17,28,11,13,12,1754,66.38691396586397,33.875617660120724,71,29,195.4744780504589,0,3,6,5,10,1,58.42915359669736,13.215394934348021,LOW
20858,275.88723158027847,1670,62,12,29,9,5,6,5565,6.349992160541284,36.29192688296449,63,37,31.00708391719431,4,3,1,4,9,7,63.330490092568,10.63728697212786,LOW
3767,393.47915448751814,252,6,0,2,5,4,4,1030,69.14709240848808,152.15074181545228,68,32,76.30966080668786,5,3,4,2,8,8,1.882015142261529,4.944909656622146,LOW
17709,195.08670021416174,4090,136,14,26,4,5,6,5648,11.6800296029428,99.23430882080848,57,43,128.38907711020028,6,3,3,4,5,7,26.43076977421906,14.733137335703425,LOW
24552,285.60438038411337,6928,141,68,86,9,7,8,3002,83.86229856836205,158.75749282057478,72,28,167.73879757036264,4,4,5,1,0,5,3.3401383361023083,22.897182347771317,LOW
39013,570.0201106696676,6149,161,10,11,7,7,6,2248,54.09033397837244,151.78842992653904,35,65,237.5749775434417,7,8,5,5,8,9,16.57644305116253,28.776673844336862,LOW
26592,433.40469870489727,2121,0,0,0,14,12,14,0,73.64806537113706,124.8764155659921,55,45,345.33804180922425,2,5,10,6,10,0,27.79328907877047,6.081700506939965,LOW
11838,131.87219017429283,2108,134,61,79,8,9,6,1130,93.90970230775197,140.4096552499491,80,20,63.665895235461576,3,1,1,2,6,6,62.53164897344925,20.413833860214964,LOW
912,40.34261665184694,125,0,0,0,14,13,14,0,130.97615889358394,13.487587632036941,88,12,6.035212084277974,0,0,1,3,5,0,37.09041716278401,1.8959479958323895,LOW
8043,643.3334429768148,1155,19,4,7,4,9,7,1292,100.97572858842965,69.23775289295418,43,57,179.69485231036631,5,6,5,6,5,6,46.89356515420678,8.159618845137093,LOW
40855,1472.0683820838997,8388,81,16,21,12,13,13,29,67.9370859293362,131.18621405928792,88,12,172.84115896465124,2,2,4,0,3,1,26.441315019900667,7.804524097850316,LOW
33996,422.3895984550913,7808,160,50,64,4,7,11,5280,123.81703878220294,11.775541162386398,47,53,220.76048739806896,6,5,7,5,3,7,43.608487332630254,25.6400094496515,LOW
24048,2899.558882763478,1867,33,4,9,10,12,12,214,136.30940994810416,16.265619299692748,33,67,333.2887085486002,6,7,8,7,10,1,58.81085967327906,5.617437090119033,LOW
27884,461.910679292723,1642,30,14,23,8,13,13,1026,22.365195132668596,171.85871666937282,47,53,320.94422039299116,3,4,9,8,2,2,22.03875881136285,2.1665732071339807,LOW
44925,451.2056877123476,13413,102,27,29,14,10,10,3032,82.13028174515476,139.96472372149364,86,14,40.017313772004485,1,1,1,2,7,2,67.15635390429293,0.867254835783589,LOW
39256,454.92509477846744,4246,0,0,0,12,14,14,0,46.2542341626544,60.42024929286535,68,32,373.5981466706695,4,4,8,2,7,0,15.751914955792593,0.0,LOW
19388,355.4995501572974,1230,149,74,105,11,6,6,1323,11.823873692157374,140.7129396225547,84,16,44.16575786977788,2,2,1,1,1,4,66.23004341736839,25.514466352768572,LOW
36235,3280.4067275478656,3531,133,55,67,10,11,11,7179,101.93927079152787,160.56676713646002,50,50,253.82820341369444,5,5,6,5,4,4,2.5232744923030395,22.569661185142735,LOW
47795,569.120321763048,2855,520,68,235,7,8,4,15460,130.1017627315877,68.29091379091923,35,65,268.9625174382303,9,6,6,5,8,9,39.3067878591082,58.512420109794284,MEDIUM
49316,796.6662882160637,7296,373,104,169,5,10,11,5068,28.620884899222137,16.847101724845615,64,36,271.9509948892353,4,4,7,3,8,4,70.93986254777295,36.09362669248745,MEDIUM
18006,1131.12715480758,4512,285,109,113,7,6,7,4172,122.79998035546558,187.22803369066955,67,33,106.14046867015637,3,4,3,3,6,8,44.09917896314093,41.65626656522854,MEDIUM
20963,1506.347665035516,2836,30,9,19,7,10,7,3250,128.74238136285652,75.58416927616979,60,40,132.13803670599677,4,4,0,4,3,5,40.17260604708658,5.897148196715568,LOW
18455,201.88252783346647,2972,155,2,6,11,6,9,113,137.5793641866401,30.23153502409421,54,46,219.47075005975876,5,5,5,4,3,5,49.29662264297974,15.89271012104263,LOW
38341,559.1184127178741,8392,63,29,44,12,10,12,307,43.4663379174776,103.452805564698,91,9,79.83499832003935,2,1,2,0,9,2,21.185110719270714,4.135701186068016,LOW
5604,66.88767933413435,993,27,4,12,7,9,8,727,136.07319445253395,156.0088811761854,97,3,8.124187133340488,1,0,1,0,10,4,4.354946744067249,0.0,LOW
35411,400.1107509323893,9396,258,112,175,4,6,4,5807,51.49609943678268,52.11298977733624,29,71,224.85778180343027,5,8,4,8,6,9,18.4510938165016,59.07799524917657,MEDIUM
23690,399.3703573502208,6313,122,0,1,9,9,7,394,85.08901195104791,61.20310952533904,35,65,186.11142880480293,6,5,3,8,2,6,13.101672451242106,18.59674722808793,LOW
7857,145.07711788805992,412,6,2,4,13,13,13,233,12.32358327068091,56.115847491730804,56,44,262.6924824893848,4,4,6,5,2,2,66.53520043021608,5.121080923226102,LOW
32979,718.6438429535121,8063,39,2,3,12,14,11,214,11.362757813467823,198.41788003801886,94,6,58.68023033346397,0,2,0,0,4,1,61.43673504935834,8.577729107934049,LOW
45311,1290.54673046835,7484,206,63,118,10,9,9,8303,109.45411584616942,47.50670940880308,62,38,336.36995783594057,4,6,7,2,10,4,23.21654267443704,27.44410737404095,LOW
36708,793.0586192927227,10909,33,5,10,14,11,11,744,69.4495968067797,119.34884122356355,97,3,58.48859538421092,1,0,1,0,5,2,60.27895539995643,3.994675625977264,LOW
20650,262.99511964582183,3527,93,19,50,10,9,9,593,42.162394428536544,185.80028191482322,18,82,356.53744195200943,7,7,8,10,7,4,15.640317238341598,24.044032619050583,LOW
6144,98.80557512535351,1823,95,21,47,6,5,3,1538,32.609956923611975,37.91034808677806,40,60,179.8084690382812,6,6,3,6,0,8,14.769916638089809,28.88978815320748,LOW
43786,487.6505198489116,10449,638,49,83,2,6,2,11426,102.14325617458663,194.46229759486303,18,82,219.9221037490779,6,8,4,10,6,10,55.378783170663986,76.98042150717139,HIGH
47820,1014.8319672867646,5363,436,71,179,2,6,7,12393,5.058223883674281,190.02067453516867,9,91,358.6325343855955,9,8,8,10,7,9,23.875538798562683,66.82179815441918,HIGH
3414,54.47277488021749,630,0,0,0,12,14,14,0,121.85421953354385,178.0686775410699,97,3,119.9652193908268,1,0,1,0,4,0,5.132673718857202,0.8416716173049599,LOW
21852,336.318016993276,6512,78,26,34,10,8,10,1531,16.491192888839677,50.765739052700425,71,29,72.73079849646061,3,4,0,2,9,3,51.979040536815454,16.763691865408628,LOW
46852,765.4150991446149,12386,150,36,88,4,2,4,16419,32.76599416167732,130.47046064208683,33,67,178.30064832778146,6,7,4,7,1,9,71.25649867660172,30.402547693333112,LOW
45412,632.9180219176341,3376,207,3,13,9,8,12,1997,61.00427731836799,154.56937986263563,69,31,97.7468914110827,2,3,3,4,3,4,40.96740661012442,22.7518875865723,LOW
14897,540.6046945794897,3375,6,0,2,11,8,14,295,75.30451725883502,197.34530635732165,69,31,211.13756461612684,3,2,6,4,5,1,19.352231635435263,0.0,LOW
42055,783.5183164583685,5736,65,21,32,9,11,10,2014,56.474291793021564,44.28052619546038,87,13,110.10314577772658,1,2,3,1,8,1,27.16275709812902,7.771008840090913,LOW
47459,3184.8778829454704,2455,0,0,0,14,12,10,0,51.50326392272262,155.5449209086663,54,46,345.7958142381828,3,3,6,7,1,0,46.87844343981533,0.0,LOW
1228,29.57000009503275,185,6,0,4,7,4,10,126,144.7678217506123,74.37222228615146,37,63,242.92983690309038,8,5,4,6,3,7,50.64864227036343,6.797949659827104,LOW
1198,23.33991834430344,130,1,0,0,10,11,12,11,98.02905378029217,43.36902845792044,89,11,0.09626789716090656,1,0,0,2,9,1,63.87275393706776,0.0,LOW
40454,604.1399612407317,10304,72,9,10,13,8,11,82,8.39777852827129,90.06161883063244,60,40,322.1894938719299,4,4,8,4,4,2,65.48172912082022,7.30134221807016,LOW
47780,501.3617459535732,6418,30,1,2,14,12,10,644,67.3755067244254,160.8288233082371,91,9,132.08493469045837,2,1,3,0,7,1,62.08141362587472,7.957804785623724,LOW
14423,232.39719236131555,3704,69,25,29,12,12,10,100,131.87626146287568,98.32146270376991,88,12,128.08319366198285,1,3,1,0,7,3,46.8671012250785,10.16328246861852,LOW
17279,228.4330401879514,866,0,0,0,13,14,12,0,48.71114702954685,112.12938903857922,75,25,153.22512485378695,3,4,4,1,1,0,32.664444442078796,9.499242363834831,LOW
7900,148.78913242247827,1002,3,0,0,12,11,14,286,18.71066999228629,199.08028793802302,49,51,252.10501123363227,4,5,6,6,5,2,49.07034213299751,3.424821149563667,LOW
24966,382.68002423250863,2753,169,0,4,9,11,10,103,114.96579188053808,85.83076691591094,46,54,176.8242841576892,5,5,5,6,5,4,48.159430201202255,14.806463483197644,LOW
37439,3189.402984776497,4058,153,66,69,5,6,6,12685,92.87200563073178,126.92614339475557,26,74,251.45421862788098,7,7,5,8,4,9,16.08577887334956,34.73372359059219,LOW
4860,166.62552353367803,325,0,0,0,14,14,14,0,87.69531363484306,79.39639830692066,78,22,58.71228865431695,1,1,0,4,7,0,36.79008450225098,0.8736525156316645,LOW
35770,908.4203616845284,3461,87,5,9,14,13,13,2207,12.76860114307415,84.62927280245394,52,48,388.0657858096343,7,5,10,3,9,3,15.387355621524609,10.72090176403337,LOW
17601,352.8182956682792,3324,111,27,53,7,10,8,4332,25.372356420350012,142.17174315462753,54,46,291.8425148335456,5,5,7,4,1,5,64.78735034045273,18.251746084660503,LOW
32807,3513.7942822098,4030,24,14,18,9,9,10,3341,95.26966245090149,188.19852545802786,94,6,100.08284287135321,1,1,1,0,1,3,23.61222546494688,0.8753005777921423,LOW
5986,327.0629106823389,923,27,9,21,8,6,6,1335,35.1344570115312,113.04820059354107,52,48,289.66796322991036,7,5,6,3,6,6,58.087958217726744,16.535427449104432,LOW
8835,282.29218740791333,1274,86,38,61,7,10,8,509,78.09016156352153,155.99598650026817,51,49,230.01018250465575,5,6,6,4,8,6,27.4717351373491,23.826687592190247,LOW
21864,224.7172403848022,5880,110,70,71,8,8,6,4577,84.00784447426206,26.949246175223127,75,25,43.67559856140586,4,3,1,1,2,5,55.10713412159456,21.735323349269745,LOW
37759,1035.118030885574,10433,549,50,91,3,6,7,14273,46.108542589286216,50.120027112066126,79,21,71.27857071525044,4,3,2,0,6,8,16.29524052211786,49.79043566656042,MEDIUM
24076,473.9939196087737,4170,28,1,3,12,10,14,284,142.52164755351646,105.40501177471117,100,0,16.523256768585924,0,0,0,0,2,1,55.10764005350634,1.9640469746791056,LOW
32167,1361.3193593128515,4263,539,114,191,7,5,4,9936,127.1572954911584,13.80222748946721,14,86,323.69522866987245,9,9,9,8,5,9,13.336540466366431,86.39167051317287,CRITICAL
11630,184.53256379701725,892,160,66,79,3,9,8,3040,109.74415860675579,58.04244596488617,35,65,220.681901038094,6,5,5,8,2,7,35.5934541289355,29.364333220544047,LOW
22472,709.6815753465381,6479,151,42,102,4,7,5,2400,16.30911062936432,108.30624506674357,72,28,126.69945946008477,5,3,0,1,0,7,8.624312252441953,31.811693308508428,LOW
40919,1659.0378958820263,2662,480,29,89,3,6,5,9718,20.388852799807818,12.842627668697135,49,51,50.537960811280016,5,4,1,6,5,10,38.24471277791865,43.191927652158455,MEDIUM
1667,30.827896549483086,207,25,7,9,4,9,6,73,76.45329515041858,60.26379438294792,40,60,193.61835038415168,5,7,5,6,10,9,59.18107603153871,9.998124127689845,LOW
27692,5013.895471888348,3448,144,39,74,3,4,5,2396,28.303435632692924,107.66585570041521,33,67,210.1045386871755,6,7,5,7,2,10,54.521607105290826,42.168719736502155,MEDIUM
1562,272.6915745239203,203,8,1,2,12,9,12,14,146.84849221177373,118.89835711643667,43,57,280.77940039220215,4,7,6,6,0,3,4.126137896898994,0.0,LOW
19040,737.6546425663074,1734,116,30,42,6,8,9,2666,27.98543393397437,185.89282168050804,46,54,387.9748841788366,7,7,7,3,4,5,35.69069635082912,19.239863226301946,LOW
24744,2914.992541636291,6081,365,42,65,1,6,3,7735,75.68283614227623,132.6156684176155,45,55,173.9782121629499,7,6,3,4,7,10,61.434109694190994,46.137357915851624,MEDIUM
22045,1444.394893983446,1777,27,5,21,9,11,10,5048,57.79755324201829,88.79980248069882,63,37,162.4136826377477,4,3,3,4,7,5,46.98239955770921,8.756665613340157,LOW
22189,596.6106200246951,4631,138,40,52,8,9,12,2406,97.7110311108442,186.76672365528287,67,33,147.972001836049,3,4,3,3,7,4,4.732894309887493,18.52212877325752,LOW
11674,143.6877112816242,945,0,0,0,11,10,13,0,23.710279288966614,159.12776684368092,76,24,330.7695635867444,3,5,8,0,2,0,23.782689676256496,0.5465503552071765,LOW
23425,394.7282762594375,1584,76,9,13,11,9,11,139,67.39588206614668,48.00169501142204,94,6,62.52688855969515,2,0,1,0,7,2,40.295962544240886,10.656084275726615,LOW
37997,707.5338985614127,10538,243,41,99,10,8,6,10087,44.832229757035826,34.86004865627575,63,37,137.52516145403578,3,4,4,4,3,6,12.844580477827055,33.77070405153597,LOW
9848,299.50028154701937,960,42,7,8,5,6,9,1650,133.72397107739476,138.40421079111925,52,48,289.9883219501564,5,7,7,3,7,7,49.2568558049261,10.414945461306697,LOW
24214,258.9272827882844,6182,46,3,7,12,11,14,892,10.884928259530788,116.37780145962692,100,0,6.277974136978592,0,0,1,0,2,1,45.89151826960353,0.0,LOW
38602,903.6804100484061,7186,119,8,26,14,12,10,56,137.4904866309366,160.03798662062357,65,35,115.75228944227787,3,2,3,5,2,2,14.974766031587492,8.207311755871723,LOW
9424,709.9693290556736,654,55,0,0,8,13,9,690,125.78415009018507,150.37295951495042,46,54,256.57886510188393,5,5,6,6,0,3,39.853454482835566,10.227699602714178,LOW
37598,590.9654275097178,10860,297,107,135,3,9,4,6123,48.14775388391824,128.79019143292786,45,55,74.38083920032187,5,4,1,7,7,10,58.5378767466203,54.35856134303173,MEDIUM
24894,1574.1103422290635,2781,132,21,40,10,9,11,151,119.44714492818018,197.4126126094895,84,16,121.08422764970848,3,1,1,1,7,4,27.30010903406847,16.96350414552756,LOW
7301,193.16757443793955,1934,18,11,12,7,12,13,566,9.525966249118396,111.38204872097765,69,31,194.41802979329168,2,3,4,4,8,2,18.15954011252683,12.525602302800282,LOW
38114,716.3729020069792,3514,214,1,6,11,13,11,3909,145.19550479254207,31.49009373532677,82,18,168.80942638787485,3,3,5,0,5,4,50.63727100189294,16.824426486082373,LOW
7231,82.12273018522524,1905,8,0,0,8,9,5,843,81.35626667551945,167.37197731503778,69,31,42.41087598215154,3,2,0,4,1,7,5.5625084518151215,5.823264963203233,LOW
48636,937.3459667532535,2592,222,117,157,6,7,5,13716,48.975748779489564,57.852138845684706,28,72,375.294128902253,7,9,8,6,0,7,60.03617720673489,49.97488498282282,MEDIUM
24125,336.40298900379514,4292,44,1,4,13,14,12,539,57.574565826228174,157.68740814734448,93,7,17.717088232837106,0,1,0,1,7,1,67.95731615938402,4.493975706305565,LOW
17837,179.59556063574382,4322,80,0,0,10,6,10,15,14.628776251772118,191.85034824000977,36,64,299.8971025691272,6,6,9,7,9,5,69.48227086965588,18.302089965968953,LOW
35807,2047.1125291039118,10158,206,25,29,8,8,12,5072,148.4556795360957,142.39114765322483,86,14,28.569108436462987,1,1,1,2,3,3,31.426520933571002,14.781396558403909,LOW
7556,242.96214515312963,2095,30,8,19,8,7,7,772,10.697332046850406,123.24573058046221,52,48,186.91832121003173,6,6,5,3,10,8,45.0590031291798,15.251270748696893,LOW
